timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-01T13:43:00,sample_factory,3e2d27ae-2830-4968-99dc-5628bbf57b16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5623349000015878,3.438312874829261e-07,2.2007527802302605e-07,1.8608671365,0.0,10.0,5.486229168122241e-07,0.0,2.9474450000028207e-06,3.4960679168150447e-06,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.12.4,3.2.8,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-39.0159,-4.9702,5.864982604980469,machine,0,0,0,0,N,1.0,0.0
2026-07-01T13:44:40,sample-factory,0d6f93f3-0cc5-48e1-816a-0ef9ec5c2df2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5760033999977168,3.378402901572439e-07,2.143652038807361e-07,1.5077191245,0.0,10.0,4.5017410609495126e-07,0.0,2.9849775000103464e-06,3.435151606105298e-06,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.12.4,3.2.8,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-39.0159,-4.9702,5.864982604980469,machine,0,0,0,0,N,1.0,0.0
2026-07-01T14:32:24,sample-factory,f00cd751-893e-4b98-8acb-9277d4224980,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5615599000000202,3.376784233627939e-07,2.1624429736111276e-07,1.6600067520000001,0.0,10.0,4.889040819279105e-07,0.0,2.944601666666813e-06,3.4335057485947238e-06,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.12.4,3.2.8,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-39.0159,-4.9702,5.864982604980469,machine,0,0,0,0,N,1.0,0.0
